,mean frequency,RMS
4285,2.0,98.54770616622692
2955,0.5,61.320212467270935
10826,9.0,90.82693289042216
1849,6.5,587.7632920657771
10503,6.5,70.12851623314513
9122,1.0,80.10241552323032
8195,5.0,85.92220034262827
4245,0.5,37.63880560671393
5922,9.0,65.42945195853126
5983,5.0,44.69590174515445
10514,1.5,81.7303947248207
2808,0.5,76.9044214532721
8293,5.0,44.73304606391398
11028,5.5,71.40509093698257
4683,4.0,79.3552509880411
4449,6.5,64.00242610147681
942,1.0,168.7754321113562
4415,0.5,35.01829878791944
2188,6.5,389.4124141836165
10147,1.5,62.77265916210058
5282,7.0,77.62480185663117
8097,5.5,41.00253660217256
10067,6.0,84.10490043596597
11443,8.0,33.80088756231114
6446,1.0,30.808110108176063
1689,11.5,548.5139984041542
2447,0.5,35.510142422183414
2200,8.0,305.25995981524704
2187,6.5,137.5950257577695
7025,5.0,54.88143737156262
5680,6.0,96.39363774875136
9939,6.0,43.21895901070212
10468,7.0,95.13646910573384
6739,0.5,40.076160405065
7380,1.5,35.73256103288358
11353,9.0,39.63733911785389
10038,1.0,42.08528705757809
4175,6.5,52.22132605106127
10307,2.0,80.200478173255
1622,0.5,89.45870206413683
584,7.5,502.690678705137
11271,6.5,91.59492813128357
4572,0.5,72.22380039675286
7235,7.5,13.806082360910716
10544,12.5,50.14165967692185
4040,0.5,69.7323286306287
10174,2.5,57.79029556697863
7203,2.5,44.84612363056032
3805,1.0,44.42750524907121
4458,3.5,83.39219861031665
7616,1.0,33.31641334894109
6016,0.5,57.18171504210284
59,4.5,221.5795634296798
5698,6.0,67.97456153315738
9235,7.0,58.8226943874556
7862,1.0,92.19286795812218
4438,1.5,95.53596753971772
8842,0.5,60.78753180906016
6864,5.5,92.4300912979304
9387,5.5,68.04600853351907
3302,0.5,63.76585280834093
10285,2.5,37.6153629165498
780,1.5,179.4211204863087
11419,1.5,39.06874950007998
10951,6.0,91.6202622837192
10354,1.0,48.42639993781801
2715,0.5,76.19897755014499
5868,1.0,66.98219723250163
6664,9.5,50.889941371674816
2450,1.5,46.07854092301263
3685,1.5,37.58071391809568
4607,1.0,55.34598650901663
1341,2.5,145.56812529383794
3712,1.5,142.9776090151444
10776,2.5,40.64889321409933
7901,0.5,31.85308683039997
11322,0.5,52.45826093786373
11107,2.0,48.00352465086548
4812,0.5,60.09786127382155
6784,4.0,44.25483840955981
4098,0.5,51.02548000141694
9180,2.5,57.00412882524388
1036,4.5,421.3982879531474
11173,1.5,28.670857441071583
10266,0.5,40.67922462887229
8261,2.5,20.731472338271104
8349,2.5,34.97353910458591
7072,2.5,56.07002893285547
2135,5.0,308.78016916747384
10702,2.5,56.94986916276674
5607,0.5,68.20285473886888
9947,6.0,24.536016654731263
5462,9.0,20.85767198104213
6960,10.0,22.99621020067764
4083,1.0,50.390961723681166
8230,9.0,54.659086368656496
575,7.5,171.08804499620948
4740,7.0,55.422630474834016
4,3.0,151.88186712869972
2694,6.0,101.7611854647316
10708,0.5,45.085173300792576
7259,7.5,56.00673961955383
8767,0.5,51.9630465150476
4355,7.5,66.68908517914494
6047,5.5,19.83360961379698
3537,0.5,53.622277393006165
9376,1.0,36.25666695157595
8049,2.0,96.01473123058383
10161,2.0,34.9651333026917
9877,6.0,84.42800996818237
801,6.5,572.8103250265582
3282,2.5,24.088612049446727
6807,3.5,58.24991198357084
1450,7.0,222.10490069798664
7583,5.0,72.66387392796196
10958,1.5,71.59248484805336
1528,5.5,228.68666729146017
352,5.0,338.4090311491129
529,9.0,589.9282919545709
4923,0.5,63.459963695132224
9031,9.0,24.85299552807971
7610,3.5,44.28371993817254
9305,2.5,34.61602997528746
11433,6.5,42.08369752833335
3116,1.0,57.38465417824046
10549,2.0,79.42985616744657
10245,0.5,50.13529059735517
11204,1.0,29.661279539262125
4642,2.0,77.10716340546772
4123,8.5,52.31336804835357
1165,3.0,416.5416471946788
1192,2.5,608.1022634335188
10332,0.5,75.48955458580015
10925,1.0,63.99641026919986
3690,0.5,80.82799058803825
10218,4.5,52.32824397194597
4685,5.0,34.557505572686374
9506,0.5,65.3855564791931
1749,10.5,281.3158924548278
8136,1.5,73.07412426241419
3711,0.5,31.30942007058339
10798,11.5,52.02132037383807
1248,3.5,172.6510675127184
7996,1.0,75.66278111008411
7617,5.0,49.79300904745565
9096,3.0,57.56963768857461
8147,1.0,36.73733572181712
3016,2.0,18.66111745548749
5220,5.5,114.67881438500312
6900,0.5,206.2298380296848
7953,5.0,55.620149893889625
8143,0.5,27.50596526210269
7043,0.5,54.58750679814476
2256,0.5,231.59908828687668
8575,3.5,59.47676722758013
6397,2.5,42.61043212385026
10673,1.0,54.06686217950418
703,3.5,258.68676291722727
5029,0.5,77.49859499734495
10690,1.5,42.783504095109485
4137,2.5,80.55706925062505
3563,3.0,105.54370716008486
9536,14.5,58.59279165882951
9585,1.5,26.79607779426404
6499,0.5,73.42781518585957
10662,6.5,52.67856537530231
7841,3.5,37.18637078117465
6236,6.0,68.68378558541856
6586,5.5,84.65524927887668
5826,1.0,54.802000669170376
1452,9.0,178.0908478773018
5304,0.5,35.35097461527758
9072,4.0,41.37550155473949
7053,6.5,54.28617475500784
996,6.5,382.4600124624959
10921,13.5,39.42008207872924
2144,8.5,302.6831234842595
7345,2.5,64.84035759198318
1532,11.0,371.8180090258371
4681,1.5,23.51278533519051
2361,2.0,56.092670602428086
7678,6.0,53.19941479353885
10571,11.5,104.98620863668832
3225,4.0,83.82369949874708
3851,1.5,52.28231002362319
2697,4.5,60.03005432177286
3996,1.0,75.34089195118412
8741,2.5,37.19418269786957
4577,2.5,41.35806158190323
9906,12.5,82.0223536842625
847,8.5,468.9433002481816
10386,8.5,46.765810327898734
333,3.0,116.02432522091542
10529,6.0,58.118266579073484
4786,11.5,44.7193123217615
357,6.5,131.62187830165718
11110,1.5,208.3538637019512
9606,1.5,75.42871608967967
929,5.5,246.2021735361129
9704,5.5,75.46171680478122
8414,0.5,42.50717425660344
6465,1.5,81.18351546708081
4006,2.5,79.09539829376928
8057,1.0,40.98219173082987
5111,1.0,74.29173385209151
1606,9.0,616.4286565160795
480,16.5,259.3049133470816
8005,5.5,79.61390903428088
7605,11.5,72.64430345332488
3415,1.5,24.103617467094026
6198,1.0,50.26316486441637
446,4.5,363.2202710918421
4887,0.5,54.894834648569166
10196,1.5,76.14097610477226
3573,6.5,30.51441289835428
6764,2.5,19.55758224928378
1273,4.5,159.76446439064992
3092,1.0,56.81060055955666
8060,1.0,91.70128933032376
11489,3.5,39.870983340018086
10145,1.0,91.69098280706233
3976,2.5,40.30841185666151
10277,1.5,41.90209594437073
7814,4.0,21.404356668094465
9620,4.5,54.815185759456746
6601,0.5,61.05872957269296
8217,0.5,52.42766594318309
549,4.0,373.7840200601729
4397,4.0,74.3787157685248
10052,4.0,32.96404735418195
7662,3.0,42.61091340732148
9054,1.5,28.27344505560828
5227,6.5,45.599281064439495
1212,1.5,118.33557000710417
2089,8.5,534.8713420431707
10764,2.5,74.93284102489709
280,4.0,263.27555539093686
4491,5.0,36.35344883484234
8176,1.0,62.77202909512126
10498,1.0,77.89028178209237
9239,1.5,89.20781730301863
11374,4.0,16.86913960739403
6009,4.0,47.69505080292661
10817,0.5,95.31348104003312
2905,0.5,79.87410748718887
9067,2.0,67.4525296041594
7051,3.5,47.32329900700341
6006,4.5,55.175523367760185
9211,7.5,47.44068047638545
8726,8.0,50.93904809764067
11116,3.0,60.22982513620224
4657,1.5,20.02414314256044
4394,6.0,43.8630737441102
1794,6.5,229.6409030115008
5395,6.5,106.1331273573725
2601,1.5,37.61638190336758
498,8.0,229.35307605544284
1244,4.5,679.1968121025837
7958,6.5,53.56662487763486
2776,11.5,63.5749818742601
7582,2.0,46.09534954851736
7186,2.5,74.50687822170346
7190,0.5,51.64873470739627
10649,6.0,33.50962577426448
9971,7.5,95.0315017671772
10626,5.5,78.84298206126212
9927,7.0,39.26643017976679
2854,1.0,35.03201660624178
7003,3.0,59.60426133046194
7122,9.5,36.40221275897937
1846,7.5,269.8430207720315
892,4.5,355.2862189324
2944,3.0,124.69817858408156
3391,1.0,62.36066891353676
1073,9.5,211.98091701775303
10536,3.5,17.319521364994472
2079,5.0,117.2174940781825
7336,1.0,44.10748479389581
7880,1.0,36.78818567786063
7424,3.5,22.928451042045992
9754,6.5,93.09858056450165
5900,5.0,50.77124901519068
4095,8.0,51.621665865397546
7346,5.5,81.79431556406442
6480,6.0,25.25113124012962
7811,1.0,33.55171789100373
3221,4.0,42.67140298622135
9243,0.5,49.41226343068844
5293,12.5,51.066262675016176
6636,11.5,129.16061456755597
4992,2.5,83.68356448457337
4114,0.5,66.09460696843956
6747,1.5,17.630055236902976
10945,0.5,92.30809643779224
8398,1.0,92.2029489173882
10061,6.5,48.59513161219187
4884,0.5,25.85231682376359
11413,5.5,59.836340925164365
3271,4.5,29.783774814275976
5399,2.5,65.72972670456078
9312,0.5,58.2501425025081
5885,1.5,43.68373329613095
4699,1.0,31.690127171664205
9663,0.5,49.66538914481845
2534,6.5,43.54129348424608
2133,6.5,162.93824768480158
8001,1.5,21.30646221293554
567,2.5,209.07544686181768
9725,5.5,89.2216888745388
7229,1.0,64.72004766926938
2261,7.5,132.98273832120563
2647,11.5,51.894504051790015
7618,3.0,41.23155956189688
10022,0.5,51.84091029745475
7451,1.5,32.29832256673711
2714,7.0,102.61483658565167
1658,4.5,484.1355022824834
1441,9.0,551.9469857673437
7918,1.5,57.7841738037977
2619,5.5,74.18196456813138
4636,4.5,76.66024054533582
9049,6.5,40.56934288389756
5584,1.5,49.716756323949774
1023,9.5,498.5637614375417
1596,3.5,96.31310583440217
7381,1.5,25.212069282389336
2616,1.5,80.01242579281046
6439,3.0,40.97174140490004
5678,2.5,40.78272866093256
1493,4.5,349.65347941077675
9210,11.5,73.58817654054556
5526,1.5,72.64519069056637
4308,1.0,71.65085293674109
4189,1.0,56.6367649546763
3640,0.5,76.77555178285924
6279,8.0,52.4917683278769
9422,7.5,68.16056267877708
1430,6.5,531.7285358525004
11019,0.5,140.93695606879518
9938,5.0,62.18057436309993
669,10.0,523.3238505352708
7002,10.5,77.47767130458459
10630,3.5,63.65032419030754
7735,2.5,21.086468650683308
11038,2.5,30.29559773609856
2426,0.5,33.201533050071646
7587,1.0,84.42022514813911
748,9.0,298.2472790372529
4925,2.0,38.02081050227625
9859,5.5,71.72412493475434
8951,9.5,55.673850564863486
453,12.5,376.6092521547947
2132,4.5,349.7306322539087
2425,2.0,51.89368074787623
3067,2.0,69.2469080706406
6435,1.0,43.92665228821792
10260,0.5,70.12379887006087
7264,6.5,104.7897844533581
2889,5.5,62.94242238074612
1521,18.5,501.2243929517435
3446,1.0,32.8209661696986
9793,2.5,46.38303817635009
9574,1.5,61.81056461833608
6560,6.0,80.58356796383026
4493,3.5,91.83546662203824
3307,4.0,99.82502514165098
4120,1.0,50.50504209822768
1367,7.5,319.19589522932466
430,2.0,146.73335091086568
6247,2.5,35.79131954381537
9179,1.5,67.54229360764447
6143,0.5,43.06591287274078
11404,1.5,46.011940111372176
1219,4.5,118.39912595684036
8928,8.0,41.63870481032341
4694,1.5,73.16439243452037
1844,7.5,530.5684957768766
2389,1.5,120.8344986922971
11351,1.5,79.28431088888267
11472,1.5,26.971094553359343
9274,4.5,61.392424493224325
1030,3.5,117.96529589314076
11496,4.5,38.44870898555958
8164,1.5,48.32458613376839
1393,6.0,315.23200471537626
10483,3.5,35.55611487054653
5623,1.5,49.23327662611691
4962,12.5,37.27458946160574
7009,1.5,47.564799550192575
9541,1.0,41.26112539364383
6302,0.5,95.36005217480351
9667,1.0,34.847561450731384
1148,9.0,339.89973461278805
9003,5.5,72.51295008264042
10895,0.5,37.59815929046594
11424,1.5,25.677014663532248
9329,3.0,37.67211802596849
4806,1.5,76.48880381712738
4865,0.5,52.19272522494155
1556,6.5,148.59461093336293
5527,5.5,72.38184067412904
6667,2.0,37.92325592355896
11041,8.5,53.86371057034829
2440,0.5,81.03306074432676
3935,2.5,38.21853919606622
5248,0.5,73.7624625328239
5486,7.0,57.17235967613634
8050,0.5,35.73230139917173
9733,2.5,48.4040156440429
5319,1.0,39.65142922826049
6507,2.0,40.74547640728048
64,3.5,613.149796421366
1822,4.0,357.61390230946
7702,6.5,47.05413168462202
1395,3.5,135.24616770506384
10268,2.5,38.805624139340296
10831,1.0,92.89793258682482
8425,2.5,83.23099738547683
10624,0.5,88.49266168375206
6689,0.5,61.7754842086952
7171,6.5,82.39144135997986
9495,1.5,24.953902813487915
2859,10.5,57.05247464642748
1272,7.5,255.5141530754705
3110,0.5,57.42590334509332
8268,0.5,59.37052614723908
258,9.5,460.1837231824168
1619,6.5,266.06319370945505
10647,7.0,45.55202854635016
5512,2.0,65.75118077599443
5170,7.0,87.29417197578255
10326,8.0,39.596142390231655
8549,1.0,56.89783195562024
6879,5.5,38.94483528418756
8917,5.5,20.895269911812576
11240,5.5,79.33435228906202
171,8.5,397.0672584271382
6372,4.5,25.983007893982368
9149,0.5,43.69263538307972
3241,1.5,84.57210773210042
10099,1.5,33.73250414566787
3769,1.5,45.46863187269879
3956,3.0,44.2132505414101
4046,11.5,94.02731640575918
2618,2.5,42.10856620280783
3765,0.5,25.81624518834992
3890,0.5,40.96571069962048
3457,2.0,45.77426887899194
4587,2.0,22.62376982152842
2240,1.5,145.46348003343485
8354,1.0,52.2388407640809
3397,1.0,35.90674635209587
3603,1.0,57.61506404985375
8206,0.5,60.99496489209171
102,9.5,331.6278453809801
3487,2.5,48.15313706681009
1739,1.5,122.958594323328
4559,0.5,40.17315427270741
11084,2.0,37.96797838722125
10329,0.5,34.37227972191036
3872,3.5,18.601429611558085
9736,1.5,63.81939773567085
11470,1.5,566.056253502164
8864,2.0,36.66061887860733
1767,5.0,150.43005895338456
3584,1.5,75.6219298188776
7425,0.5,36.24967672269644
6913,0.5,41.95526938188158
8571,0.5,45.06031656464754
7959,6.5,56.354364987328175
11349,0.5,36.8576362720468
9155,5.5,62.13881574245682
10734,0.5,80.28029814052293
10946,0.5,34.017767359039745
8662,3.5,42.71841852468324
6297,6.5,47.72773838889446
9843,11.5,93.680630585383
5562,2.5,79.03326102127035
3688,3.5,30.58308675252549
3388,2.0,73.2657832825119
141,9.0,600.0227221446232
1989,5.5,230.72073195173368
6217,4.5,52.687889233437694
5299,1.0,31.1963680403064
5514,2.5,43.934777209375945
6987,0.5,77.52156328040283
6387,0.5,16.533273151247155
7545,15.5,56.56297910708691
4026,2.5,42.35476678641083
10890,4.0,46.17008509643989
11247,1.5,54.16197044946528
9071,0.5,47.685544275099765
8870,5.0,90.01584875644816
8848,1.5,68.54906716633714
11034,0.5,56.75609565968443
5615,7.0,72.80260125847153
8452,2.0,39.51426883299563
6228,3.0,32.3440745756661
8508,11.5,44.61358616287756
8764,1.5,44.44583914369826
11319,0.5,140.10286748158475
5665,1.5,45.520117032884485
4314,0.5,81.19003195628451
11175,2.0,29.70973673783142
5555,1.0,65.29658149311877
8062,3.0,38.87123801130149
5699,2.5,50.38855373650101
7342,2.5,32.46697540867489
3438,15.5,53.01098979515945
1598,3.5,533.7378529794613
9335,3.5,37.59252907410593
3389,2.5,44.83014819850588
5371,1.5,264.0047283327161
763,3.5,165.12893725198123
3862,2.5,64.5699377068675
8337,1.0,30.848198134169845
6630,1.5,55.11958324435382
6201,5.0,41.29237288645144
4421,2.5,78.77016730852169
7510,1.5,56.05214769943031
7280,1.0,36.5474929137588
7022,0.5,59.866399923861714
5914,8.5,43.761544235849925
9518,1.0,34.07628018275689
7046,1.5,29.436023715636253
7418,15.5,72.439545781077
9131,1.5,29.33514583652176
3061,1.0,60.65135139286882
306,10.5,367.8902722842862
1494,8.0,540.895534731234
3400,0.5,38.38714944076337
428,10.0,306.86940231656365
1236,2.5,383.6054962560006
8009,0.5,69.826039421193
727,1.5,148.40574660369455
9783,11.5,72.2820302324945
2147,9.0,349.583956827389
1107,5.5,734.5289067448265
7297,1.5,41.20462110954608
5859,3.5,26.24883739984973
6967,5.0,61.65966713161246
3936,2.0,32.23859718470238
11261,1.0,88.9025537456602
3660,2.5,54.6639368879863
7598,6.0,82.54677296274215
2998,5.0,93.3933633214909
8544,2.0,72.33548481403335
9619,6.5,46.14629949444755
1937,2.0,112.63269951483892
4338,0.5,61.470378410052106
5603,0.5,41.48025815259893
8168,9.5,82.47754784447402
5036,3.5,45.85405899767762
3407,0.5,67.50242689502912
9654,1.0,60.315705873346126
10050,12.5,88.56262405160683
9623,0.5,38.28494880089955
1990,9.0,245.8801970250197
4895,2.0,85.17441320057627
5372,16.5,45.87775132246839
9361,3.5,46.61413873158551
9617,6.5,55.417128267971
562,7.0,287.61132780004726
10493,1.0,93.2851862653578
95,2.0,231.12745486121932
3176,6.5,54.51175331981168
10109,5.5,70.83780163602623
9188,14.5,53.020863007522806
3080,7.5,60.381445372833696
6539,6.0,71.68331436669031
9205,1.5,76.33174409280846
3175,18.0,43.84796509495908
9967,2.0,28.72845660229592
4557,1.5,47.47164552557927
8133,0.5,46.39464817095017
314,1.5,233.82867680773512
10672,2.5,79.2341300405403
1620,5.5,210.5488352181478
5872,2.5,79.62172837175949
1699,4.0,278.2556838340189
7214,5.0,73.9020810134938
8046,7.0,48.86059170614904
8496,14.0,45.27780999700626
2145,3.5,137.46106870731165
1930,3.5,328.3077177276393
5892,0.5,100.57749023995753
8786,0.5,59.27858537105748
6696,1.0,75.70916352335594
5273,2.5,28.570020891661944
8435,7.0,57.52276213867429
3602,1.5,90.62944224026346
5180,5.0,87.65582107738196
932,2.0,124.05893611064964
4828,1.5,51.608762390399846
7649,1.0,76.78606072129075
7016,0.5,64.44254648037273
1587,11.5,559.5180613148248
5340,12.0,48.681166348304046
8495,0.5,64.38604274219685
9447,1.5,55.91142024723124
9420,4.0,69.48384268685238
4213,0.5,518.2450276571944
9406,0.5,52.14538907288448
5836,4.0,68.3642194711989
4817,5.5,88.14581425293262
4079,6.0,66.56951254140291
11408,2.5,85.7927274880788
8491,6.0,39.14298583199486
6776,1.5,89.22847199657602
11165,4.0,58.74763958024186
5640,12.0,40.02943253095152
8188,0.5,62.90990193696657
1996,1.5,230.38184378399376
5163,6.0,88.66481111731277
7341,1.5,67.78705599845371
5850,3.0,54.82318880957218
6965,1.5,53.9633257624449
556,2.5,161.49759636852957
648,10.0,306.31179223546064
2871,6.5,53.27086592359843
5098,6.0,92.02425694993411
11315,1.0,38.29499115623674
8744,5.5,31.725707365045466
5108,6.0,74.83457015728092
6340,10.5,65.37939905132579
2591,3.0,70.58228796943324
5767,3.0,35.44004896035698
1396,5.5,150.1483185990606
1471,4.0,412.5094790577545
4947,1.5,103.36994584077618
10712,1.0,61.8119549394573
1076,8.5,170.79172400406657
1346,1.5,111.05508733000484
6762,11.5,115.67173042169811
5049,1.0,57.97039249694623
788,6.5,173.18265200946442
3354,0.5,34.1715427795922
4459,1.5,58.47641585235453
777,2.5,168.2981232835983
2559,18.5,30.33385201594087
5287,2.5,94.07006043120866
10678,0.5,338.3267535792876
9156,0.5,48.954349350313095
203,5.0,139.17227058016084
2626,2.5,52.60861625158231
3677,5.0,32.79757845243685
3608,0.5,512.8239172632137
2758,5.0,59.73425034318669
11013,5.5,70.73569174000845
10136,4.0,40.03640311290151
3133,7.0,94.33054105941775
1005,4.5,427.175696503902
104,6.5,466.8041785516506
7134,5.5,120.42971968252894
9200,0.5,33.46688253426811
10337,0.5,27.894892005526746
10467,8.0,50.174135245724464
990,1.5,213.26681613247112
817,4.0,178.25949281130514
5071,0.5,51.17490687583125
5592,3.0,34.89515546605288
658,7.5,582.9164175117111
5425,1.5,80.51851010016269
5450,4.5,62.29513298605277
636,12.0,190.60249739108548
2468,0.5,48.68511306729194
2323,5.0,37.99665898141572
245,8.0,287.4756103785154
4538,1.5,66.42195034987493
10407,3.5,58.95413753106096
9666,0.5,62.913173364665845
6902,2.0,26.001154947304745
7321,0.5,47.96430150382678
6370,4.5,38.407178080731214
4072,4.5,23.67696418066513
7401,2.5,42.15421719524335
4349,5.5,40.13428995844762
5210,5.0,73.02222344730062
8904,11.5,56.88962294846706
9829,1.5,59.41379900089498
5833,0.5,78.88198574948053
778,5.0,275.14623420158324
3060,0.5,52.16322882458725
6715,2.5,39.563610766397446
9904,2.0,401.5993763466662
6914,1.0,69.11531139719513
7150,3.0,37.45582032958964
10645,6.5,100.26678280654566
6300,1.0,38.39968287019113
5848,8.0,67.01877797723934
2672,6.0,117.53825009066198
11,1.5,137.61077214148244
8253,1.0,55.99805992035572
4596,3.5,33.59601736534407
726,4.0,433.5984892759012
9552,0.5,35.17766708749672
5787,3.0,110.31631323083522
4096,7.5,71.98555695524102
3267,4.0,45.1039976661576
5215,1.5,94.97650819742216
7778,1.0,44.013891628098506
2066,1.5,169.41806129273084
6393,2.0,24.666991085634056
5971,2.0,48.1494459015366
1582,2.0,278.0635676536033
790,3.5,467.44328177832176
10068,1.0,29.847471953772736
5114,1.0,28.11537161578609
3074,9.5,65.27906216415222
11056,10.0,43.3493935583302
8070,11.5,50.676993940482994
9544,1.0,25.439956883807803
4052,6.0,77.83733602138662
